name,dist,value,made,desc,team,opp,x,y,player_id,event_id,zone,area,date,team,opp,running,jump,hook,layup,driving,dunk,alley,reverse,turnaround,fadeaway,bank,finger,putback,float,pullup,step,cutting,tip,game_id,date,period,min_left,sec_left
J. Holiday,0,2,False,Driving Layup Shot,NOP,SAS,-3,7,201950,252,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,6,43
M. Belinelli,0,2,True,Cutting Layup Shot,NOP,SAS,6,6,201158,254,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,2,6,30
N. Melli,1,2,False,Driving Layup Shot,NOP,SAS,10,12,1629740,256,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,6,16
D. White,26,3,False,Running Jump Shot,NOP,SAS,143,227,1628401,258,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,6,9
N. Melli,28,3,False,Jump Shot,NOP,SAS,-123,260,1629740,260,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,6,0
Z. Williamson,0,2,False,Putback Layup Shot,NOP,SAS,-2,4,1629627,262,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021901287,20200809,2,5,55
F. Jackson,14,2,False,Pullup Jump shot,NOP,SAS,29,144,1628402,280,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,2,5,33
D. Murray,13,2,False,Driving Floating Jump Shot,NOP,SAS,47,124,1627749,282,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021901287,20200809,2,5,24
D. Eubanks,1,2,False,Putback Layup Shot,NOP,SAS,8,10,1629234,284,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021901287,20200809,2,5,21
L. Ball,0,2,False,Driving Reverse Layup Shot,NOP,SAS,5,8,1628366,287,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,5,7
J. Holiday,23,3,False,Jump Shot,NOP,SAS,226,46,201950,290,24+ ft.,Right Side(R),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,4,59
R. Gay,23,3,False,Jump Shot,NOP,SAS,234,32,200752,292,24+ ft.,Right Side(R),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,4,42
L. Walker IV,13,2,True,Pullup Jump shot,NOP,SAS,-124,64,1629022,301,8-16 ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,2,4,9
J. Redick,25,3,True,Pullup Jump shot,NOP,SAS,192,168,200755,302,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,2,3,53
E. Moore,6,2,False,Driving Floating Jump Shot,NOP,SAS,-18,62,202734,306,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021901287,20200809,2,3,30
L. Walker IV,22,3,False,Jump Shot,NOP,SAS,-225,-6,1629022,309,24+ ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,3,21
D. Favors,11,2,True,Jump Shot,NOP,SAS,-54,105,202324,311,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,3,9
D. Eubanks,8,2,True,Hook Shot,NOP,SAS,38,79,1629234,314,8-16 ft.,Center(C),20200809,NOP,SAS,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,2,52
L. Walker IV,26,3,False,Running Jump Shot,NOP,SAS,159,208,1629022,317,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,2,33
L. Walker IV,0,2,True,Cutting Layup Shot,NOP,SAS,3,5,1629022,319,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,2,2,27
D. Favors,1,2,True,Cutting Dunk Shot,NOP,SAS,-7,11,202324,321,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,2,2,9
J. Redick,25,3,True,Jump Shot,NOP,SAS,57,253,200755,331,24+ ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,1,42
D. Murray,1,2,False,Driving Layup Shot,NOP,SAS,-2,14,1627749,333,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,1,27
R. Gay,19,2,True,Pullup Jump shot,NOP,SAS,43,195,200752,338,16-24 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,2,1,9
E. Moore,12,2,False,Step Back Jump shot,NOP,SAS,-8,123,202734,339,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021901287,20200809,2,0,51
D. Murray,1,2,False,Running Layup Shot,NOP,SAS,-10,10,1627749,341,Less Than 8 ft.,Center(C),20200809,NOP,SAS,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,0,42
E. Moore,1,2,True,Cutting Finger Roll Layup Shot,NOP,SAS,5,12,202734,347,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0021901287,20200809,2,0,30
D. Murray,22,3,True,Jump Shot,NOP,SAS,-223,48,1627749,349,24+ ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,2,0,8
J. Holiday,10,2,True,Fadeaway Jump Shot,NOP,SAS,-104,16,201950,351,8-16 ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021901287,20200809,2,0,0
B. Ingram,16,2,True,Pullup Jump shot,NOP,SAS,-127,99,1627742,362,16-24 ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,3,11,36
D. DeRozan,16,2,True,Pullup Jump shot,NOP,SAS,74,151,201942,364,16-24 ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,3,11,21
B. Ingram,28,3,False,Jump Shot,NOP,SAS,111,264,1627742,366,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,11,2
D. White,30,3,False,Jump Shot,NOP,SAS,-147,272,1628401,368,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,10,42
J. Holiday,1,2,False,Driving Layup Shot,NOP,SAS,7,13,201950,370,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,10,29
D. Favors,1,2,False,Putback Layup Shot,NOP,SAS,-3,14,202324,372,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0021901287,20200809,3,10,26
D. Murray,26,3,True,Running Jump Shot,NOP,SAS,-160,210,1627749,375,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,10,20
Z. Williamson,0,2,False,Driving Reverse Layup Shot,NOP,SAS,8,5,1629627,377,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,10,4
D. White,0,2,False,Running Layup Shot,NOP,SAS,3,7,1628401,379,Less Than 8 ft.,Center(C),20200809,NOP,SAS,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,9,58
D. Favors,0,2,True,Driving Dunk Shot,NOP,SAS,7,5,202324,386,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,9,43
D. DeRozan,17,2,True,Pullup Jump shot,NOP,SAS,64,158,201942,387,16-24 ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,3,9,20
Z. Williamson,1,2,False,Cutting Layup Shot,NOP,SAS,-11,5,1629627,388,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,3,9,11
Z. Williamson,0,2,True,Tip Layup Shot,NOP,SAS,0,-6,1629627,390,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021901287,20200809,3,9,9
L. Walker IV,4,2,False,Driving Layup Shot,NOP,SAS,33,32,1629022,391,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,8,50
Z. Williamson,2,2,True,Cutting Layup Shot,NOP,SAS,11,20,1629627,397,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,3,8,37
L. Walker IV,19,2,False,Step Back Jump shot,NOP,SAS,-46,190,1629022,400,16-24 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021901287,20200809,3,8,17
J. Holiday,22,3,False,Jump Shot,NOP,SAS,-227,0,201950,405,24+ ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,8,3
Z. Williamson,1,2,True,Cutting Layup Shot,NOP,SAS,-4,16,1629627,407,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,3,7,49
M. Belinelli,26,3,False,Jump Shot,NOP,SAS,-57,256,201158,409,24+ ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,7,34
Z. Williamson,0,2,True,Running Dunk Shot,NOP,SAS,2,6,1629627,411,Less Than 8 ft.,Center(C),20200809,NOP,SAS,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,7,25
B. Ingram,12,2,False,Turnaround Fadeaway shot,NOP,SAS,114,47,1627742,422,8-16 ft.,Right Side(R),20200809,NOP,SAS,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0021901287,20200809,3,6,57
D. Murray,18,2,True,Pullup Jump shot,NOP,SAS,-81,164,1627749,424,16-24 ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,3,6,42
B. Ingram,19,2,False,Jump Shot,NOP,SAS,-145,136,1627742,427,16-24 ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,6,17
L. Ball,0,2,False,Running Finger Roll Layup Shot,NOP,SAS,-8,1,1628366,433,Less Than 8 ft.,Center(C),20200809,NOP,SAS,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0021901287,20200809,3,5,58
L. Walker IV,1,2,False,Driving Layup Shot,NOP,SAS,-7,11,1629022,435,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,5,51
L. Ball,23,3,False,Jump Shot,NOP,SAS,230,24,1628366,437,24+ ft.,Right Side(R),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,5,44
D. DeRozan,11,2,False,Turnaround Jump Shot,NOP,SAS,-47,106,201942,448,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,5,24
R. Gay,23,3,True,Jump Shot,NOP,SAS,233,-4,200752,458,24+ ft.,Right Side(R),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,4,59
M. Belinelli,26,3,False,Pullup Jump shot,NOP,SAS,-206,167,201158,465,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,3,4,26
B. Ingram,22,3,False,Jump Shot,NOP,SAS,-228,19,1627742,467,24+ ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,4,16
J. Hayes,0,2,True,Cutting Dunk Shot,NOP,SAS,7,1,1629637,475,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,3,3,57
D. DeRozan,1,2,False,Driving Layup Shot,NOP,SAS,0,15,201942,480,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,3,44
D. Eubanks,0,2,True,Tip Layup Shot,NOP,SAS,0,-6,1629234,482,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021901287,20200809,3,3,42
J. Redick,25,3,True,Jump Shot,NOP,SAS,-59,250,200755,483,24+ ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,3,28
J. Redick,13,2,False,Pullup Jump shot,NOP,SAS,16,134,200755,488,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,3,3,0
D. Eubanks,0,2,True,Reverse Layup Shot,NOP,SAS,-2,2,1629234,490,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,2,43
J. Hayes,0,2,True,Cutting Dunk Shot,NOP,SAS,5,6,1629637,499,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,3,2,15
M. Belinelli,21,2,False,Pullup Jump shot,NOP,SAS,101,191,201158,501,16-24 ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,3,1,55
D. Murray,20,2,False,Pullup Jump shot,NOP,SAS,-52,194,1627749,510,16-24 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,3,1,38
J. Holiday,4,2,False,Driving Floating Bank Jump Shot,NOP,SAS,24,37,201950,516,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,0021901287,20200809,3,1,1
F. Jackson,26,3,True,Jump Shot,NOP,SAS,169,203,1628402,518,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,0,56
N. Alexander-Walker,25,3,True,Jump Shot,NOP,SAS,176,190,1629638,528,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,3,0,15
R. Gay,18,2,False,Pullup Jump shot,NOP,SAS,-93,159,200752,548,16-24 ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,11,30
R. Gay,27,3,True,Pullup Jump shot,NOP,SAS,-147,233,200752,555,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,11,0
L. Walker IV,26,3,True,Jump Shot,NOP,SAS,-23,263,1629022,567,24+ ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,10,27
N. Alexander-Walker,23,3,False,Jump Shot,NOP,SAS,230,16,1629638,569,24+ ft.,Right Side(R),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,10,8
R. Gay,25,3,False,Jump Shot,NOP,SAS,156,205,200752,579,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,9,55
D. DeRozan,11,2,True,Turnaround Fadeaway Bank Jump Shot,NOP,SAS,-104,55,201942,581,8-16 ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,0021901287,20200809,4,9,42
Z. Williamson,0,2,False,Driving Reverse Layup Shot,NOP,SAS,9,4,1629627,582,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,9,27
D. DeRozan,1,2,False,Driving Finger Roll Layup Shot,NOP,SAS,11,13,201942,584,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0021901287,20200809,4,9,12
J. Hart,26,3,False,Pullup Jump shot,NOP,SAS,199,176,1628404,586,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,8,55
R. Gay,1,2,True,Driving Reverse Dunk Shot,NOP,SAS,3,10,200752,588,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,8,39
J. Redick,25,3,False,Jump Shot,NOP,SAS,-119,225,200755,597,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,8,26
Z. Williamson,0,2,True,Driving Layup Shot,NOP,SAS,-3,-2,1629627,603,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,8,4
R. Gay,27,3,False,Pullup Jump shot,NOP,SAS,-148,237,200752,605,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,7,43
J. Redick,26,3,False,Jump Shot,NOP,SAS,-81,250,200755,607,24+ ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,7,33
D. DeRozan,15,2,True,Pullup Jump shot,NOP,SAS,-20,151,201942,610,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,7,19
B. Ingram,14,2,False,Pullup Jump shot,NOP,SAS,-118,83,1627742,611,8-16 ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,6,59
L. Walker IV,0,2,False,Running Layup Shot,NOP,SAS,-7,-4,1629022,613,Less Than 8 ft.,Center(C),20200809,NOP,SAS,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,6,53
J. Redick,24,3,True,Step Back Jump shot,NOP,SAS,219,119,200755,624,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021901287,20200809,4,6,36
M. Belinelli,26,3,False,Jump Shot,NOP,SAS,-27,262,201158,626,24+ ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,6,17
M. Belinelli,26,3,True,Jump Shot,NOP,SAS,-179,199,201158,628,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,6,12
B. Ingram,1,2,True,Driving Layup Shot,NOP,SAS,1,19,1627742,630,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,5,53
B. Ingram,16,2,True,Pullup Jump shot,NOP,SAS,-162,36,1627742,635,16-24 ft.,Left Side(L),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,5,15
M. Belinelli,9,2,False,Driving Layup Shot,NOP,SAS,-61,73,201158,636,8-16 ft.,Left Side(L),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,4,56
J. Holiday,0,2,True,Running Reverse Layup Shot,NOP,SAS,-3,9,201950,639,Less Than 8 ft.,Center(C),20200809,NOP,SAS,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,4,52
D. DeRozan,20,2,True,Jump Shot,NOP,SAS,60,200,201942,648,16-24 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,4,40
B. Ingram,26,3,True,Step Back Jump shot,NOP,SAS,104,245,1627742,652,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021901287,20200809,4,4,26
D. DeRozan,0,2,True,Driving Layup Shot,NOP,SAS,2,6,201942,653,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,4,13
D. DeRozan,12,2,False,Turnaround Jump Shot,NOP,SAS,-17,125,201942,659,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,3,50
B. Ingram,1,2,False,Finger Roll Layup Shot,NOP,SAS,0,16,1627742,661,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0021901287,20200809,4,3,38
D. Murray,27,3,False,Jump Shot,NOP,SAS,-197,191,1627749,663,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,3,29
J. Redick,9,2,True,Driving Floating Jump Shot,NOP,SAS,20,95,200755,665,8-16 ft.,Center(C),20200809,NOP,SAS,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0021901287,20200809,4,3,21
D. DeRozan,0,2,True,Driving Layup Shot,NOP,SAS,5,6,201942,671,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,3,7
Z. Williamson,1,2,True,Driving Layup Shot,NOP,SAS,8,11,1629627,672,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,3,1
Z. Williamson,1,2,False,Cutting Layup Shot,NOP,SAS,-9,9,1629627,678,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0021901287,20200809,4,2,20
L. Ball,27,3,False,Step Back Jump shot,NOP,SAS,60,266,1628366,684,24+ ft.,Center(C),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021901287,20200809,4,1,54
D. DeRozan,18,2,True,Pullup Jump shot,NOP,SAS,-74,172,201942,686,16-24 ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,1,32
J. Holiday,26,3,False,Pullup Jump shot,NOP,SAS,150,214,201950,700,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,0,38
L. Ball,0,2,True,Tip Layup Shot,NOP,SAS,0,-6,1628366,702,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0021901287,20200809,4,0,36
J. Redick,25,3,True,Pullup Jump shot,NOP,SAS,-84,241,200755,720,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901287,20200809,4,0,28
J. Redick,25,3,True,Fadeaway Jump Shot,NOP,SAS,109,236,200755,726,24+ ft.,Right Side Center(RC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0021901287,20200809,4,0,19
Z. Williamson,1,2,True,Layup Shot,NOP,SAS,11,13,1629627,740,Less Than 8 ft.,Center(C),20200809,NOP,SAS,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,0,13
J. Holiday,25,3,False,Jump Shot,NOP,SAS,-176,184,201950,753,24+ ft.,Left Side Center(LC),20200809,NOP,SAS,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901287,20200809,4,0,3
K. Walker,25,3,False,Pullup Jump shot,BOS,ORL,112,234,202689,7,24+ ft.,Right Side Center(RC),20200809,BOS,ORL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0021901288,20200809,1,11,51
N. Vucevic,25,3,True,Jump Shot,BOS,ORL,-68,242,202696,9,24+ ft.,Center(C),20200809,BOS,ORL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0021901288,20200809,1,11,42
J. Brown,28,3,False,Step Back Jump shot,BOS,ORL,112,263,1627759,11,24+ ft.,Right Side Center(RC),20200809,BOS,ORL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0021901288,20200809,1,11,17
