player_id,game_id,pos,fgm,fga,pts,oreb,dreb,stl,blk
204060,21900561,Forward,4,10,11,1,1,0,0
1626171,21900561,Forward,5,17,13,7,6,0,0
1626220,21900561,Forward,3,5,8,0,7,1,0
1627777,21900561,Forward,4,9,11,0,4,1,1
1628995,21900561,Forward,2,10,6,1,5,0,0
1629628,21900561,Forward,3,10,10,0,2,1,0
1629649,21900561,Forward,1,2,3,0,0,0,0
202330,21900578,Forward,8,11,19,1,4,1,1
1627742,21900578,Forward,4,15,16,1,2,1,1
1628369,21900578,Forward,16,22,41,0,6,3,0
1628400,21900578,Forward,2,3,5,1,2,0,0
1628464,21900578,Forward,3,7,6,1,3,2,1
1629684,21900578,Forward,0,0,0,0,1,0,0
1629740,21900578,Forward,2,4,7,1,4,2,0
201949,21900584,Forward,6,7,19,2,2,0,1
201959,21900584,Forward,5,6,14,4,4,1,1
202710,21900584,Forward,8,15,25,2,9,0,1
203086,21900584,Forward,2,3,7,1,3,0,0
203944,21900584,Forward,10,22,26,3,5,2,0
1626171,21900584,Forward,1,2,4,0,1,0,0
1627884,21900584,Forward,1,2,3,0,2,0,2
1628995,21900584,Forward,6,8,17,1,4,0,0
1629130,21900584,Forward,3,10,11,0,4,0,0
1629628,21900584,Forward,7,10,23,0,5,2,0
2772,21900612,Forward,1,3,3,0,1,1,0
202357,21900612,Forward,5,12,11,4,8,2,0
203084,21900612,Forward,10,18,25,2,6,1,0
203939,21900612,Forward,8,10,17,6,3,0,0
1627827,21900612,Forward,4,8,15,2,6,1,0
1628382,21900612,Forward,3,9,7,0,1,0,0
1628385,21900612,Forward,2,3,4,0,2,0,0
1628467,21900612,Forward,5,9,14,2,2,1,1
1628963,21900612,Forward,5,9,12,1,6,0,0
1629029,21900612,Forward,8,18,25,0,15,0,0
201949,21900644,Forward,9,11,22,0,6,0,2
202357,21900644,Forward,8,13,22,3,3,1,0
203084,21900644,Forward,3,11,11,2,3,1,0
203086,21900644,Forward,3,6,7,1,5,3,0
203482,21900644,Forward,2,4,5,0,6,1,0
1627884,21900644,Forward,2,3,7,0,3,0,0
1628963,21900644,Forward,7,13,15,5,10,1,0
1629130,21900644,Forward,4,11,12,0,1,0,0
200757,21900685,Forward,3,5,6,0,3,0,1
200782,21900685,Forward,1,3,5,3,5,2,2
203924,21900685,Forward,8,12,25,2,2,0,1
1627863,21900685,Forward,3,9,11,1,4,1,1
1628470,21900685,Forward,3,10,7,2,0,1,1
1629008,21900685,Forward,6,12,17,4,5,0,0
201163,21900688,Forward,3,4,7,0,3,0,0
201959,21900688,Forward,5,8,11,3,4,0,2
202694,21900688,Forward,9,18,21,1,3,1,1
203944,21900688,Forward,10,22,22,6,9,0,1
1626171,21900688,Forward,3,6,6,1,3,2,0
1627752,21900688,Forward,4,10,14,0,3,0,0
1628995,21900688,Forward,1,2,4,0,0,0,0
1629066,21900688,Forward,5,9,12,1,2,2,0
1629651,21900688,Forward,1,1,4,2,3,0,0
202699,21900702,Forward,6,10,14,0,7,0,0
203110,21900702,Forward,3,8,9,0,9,1,3
203118,21900702,Forward,0,2,0,0,2,0,0
203516,21900702,Forward,1,2,2,0,2,0,0
203922,21900702,Forward,7,11,20,1,4,1,0
1627737,21900702,Forward,6,10,15,1,4,0,0
1629016,21900702,Forward,2,7,5,0,4,0,0
1629672,21900702,Forward,2,6,4,1,2,0,0
101141,21900739,Forward,3,9,8,2,2,0,0
203114,21900739,Forward,9,15,25,1,7,0,1
203507,21900739,Forward,10,21,30,6,13,1,1
1626162,21900739,Forward,5,20,15,4,6,1,0
1627767,21900739,Forward,5,9,11,1,6,0,0
1628969,21900739,Forward,2,8,7,0,3,2,2
1629059,21900739,Forward,1,4,2,0,1,1,0
1629745,21900739,Forward,1,4,2,2,0,0,0
201586,21900758,Forward,13,21,30,1,6,1,0
203200,21900758,Forward,7,12,22,2,3,3,1
203926,21900758,Forward,6,10,19,0,4,0,0
1626178,21900758,Forward,0,1,0,0,2,1,0
1627734,21900758,Forward,4,7,15,0,11,0,0
1627783,21900758,Forward,7,18,25,1,8,3,0
1628384,21900758,Forward,0,1,0,1,2,1,0
1628449,21900758,Forward,2,3,7,1,1,0,0
201152,21900765,Forward,5,10,11,1,5,3,0
202324,21900765,Forward,4,5,8,3,12,0,1
1626245,21900765,Forward,1,4,5,5,1,1,0
1627742,21900765,Forward,5,10,15,0,3,2,0
1628436,21900765,Forward,1,1,3,0,1,0,0
1628990,21900765,Forward,6,14,16,2,6,2,0
1629627,21900765,Forward,9,11,21,1,3,2,1
1629740,21900765,Forward,5,8,12,1,2,2,0
202693,21900808,Forward,5,7,14,1,7,0,1
203089,21900808,Forward,0,0,0,0,1,0,1
203516,21900808,Forward,2,4,7,0,1,0,0
203932,21900808,Forward,8,15,25,4,5,1,1
1626174,21900808,Forward,9,14,26,4,8,0,2
1627748,21900808,Forward,6,9,18,2,0,1,1
1628411,21900808,Forward,5,6,11,0,1,0,0
1629109,21900808,Forward,0,4,0,0,2,0,1
1629635,21900808,Forward,1,6,3,0,3,2,0
202711,21900855,Forward,4,10,16,0,3,2,0
203967,21900855,Forward,5,5,14,0,3,0,0
204060,21900855,Forward,2,7,9,0,0,0,0
1626162,21900855,Forward,7,13,18,0,3,1,1
1626220,21900855,Forward,1,2,5,1,8,2,0
1627767,21900855,Forward,1,2,2,1,0,0,0
1627777,21900855,Forward,0,3,0,0,2,0,0
1628969,21900855,Forward,3,3,8,1,2,0,0
1629059,21900855,Forward,0,2,0,0,3,0,0
1629661,21900855,Forward,3,3,8,0,0,1,0
1629752,21900855,Forward,0,1,0,0,0,0,0
2544,21900861,Forward,17,27,40,2,6,0,1
202324,21900861,Forward,4,5,8,0,3,1,1
202693,21900861,Forward,1,3,4,0,1,0,1
203076,21900861,Forward,6,21,21,6,8,1,6
1627742,21900861,Forward,12,20,34,1,6,2,0
1628398,21900861,Forward,4,10,9,0,1,1,0
1629627,21900861,Forward,8,18,29,2,4,1,0
1629740,21900861,Forward,5,8,11,0,6,0,1
203516,21900867,Forward,5,11,12,0,4,0,0
203932,21900867,Forward,9,14,25,3,7,1,3
1628381,21900867,Forward,11,19,26,3,4,0,2
1628981,21900867,Forward,5,7,10,0,9,1,0
